data,id_ibge,cidade,gps,latitude,longitude,confirmado,suspeitos,obitos,populacao
2020-05-19,2303105,CARIRE,"-3.948584,-40.476028",-3.948584,-40.476028,67,37,0,18448
2020-05-19,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,64,36,4,25703
2020-05-19,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,15,36,0,47903
2020-05-19,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,36,35,4,13000
2020-05-26,2300507,ALCANTARAS,"-3.586247,-40.5457641",-3.586247,-40.5457641,57,93,1,11714
2020-05-26,2310308,PARAMBU,"-6.2123856,-40.6954982",-6.2123856,-40.6954982,9,93,4,31521
2020-05-26,2313807,URUBURETAMA,"-3.6235302,-39.5050697",-3.6235302,-39.5050697,121,91,6,21850
2020-05-26,2307601,LIMOEIRO DO NORTE,"-5.1455607,-38.0984936",-5.1455607,-38.0984936,142,90,4,59540
2020-05-15,2313203,TAMBORIL,"-4.8330075,-40.3210323",-4.8330075,-40.3210323,14,27,1,26251
2020-05-15,2313351,TEJUCUOCA,"-3.9884273,-39.5797395",-3.9884273,-39.5797395,65,27,0,19187
2020-05-15,2306306,ITAPAJE,"-3.6841324,-39.5851265",-3.6841324,-39.5851265,152,25,5,52675
2020-05-15,2309102,MULUNGU,"-4.3052327,-38.9957787",-4.3052327,-38.9957787,16,25,0,10823
2020-05-14,2311355,QUIXELO,"-6.2511238,-39.1995458",-6.2511238,-39.1995458,5,22,0,16178
2020-05-14,2305357,ICAPUI,"-4.7158474,-37.3535365",-4.7158474,-37.3535365,44,21,2,19934
2020-05-14,2306801,JAGUARIBARA,"-5.454494,-38.4679295",-5.454494,-38.4679295,22,21,1,11401
2020-05-14,2302909,CAPISTRANO,"-4.4644692,-38.8956734",-4.4644692,-38.8956734,99,19,2,17738
2020-05-27,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,20,99,3,49477
2020-05-27,2302602,CAMOCIM,"-2.9009918,-40.8427389",-2.9009918,-40.8427389,112,98,7,63661
2020-05-27,2303907,CHAVAL,"-3.0339874,-41.2438452",-3.0339874,-41.2438452,7,98,2,13069
2020-05-27,2310308,PARAMBU,"-6.2123856,-40.6954982",-6.2123856,-40.6954982,9,96,4,31521
2020-05-16,2313351,TEJUCUOCA,"-3.9884273,-39.5797395",-3.9884273,-39.5797395,65,27,0,19187
2020-05-16,2313906,URUOCA,"-3.3147591,-40.558957",-3.3147591,-40.558957,13,27,1,13840
2020-05-16,2308906,MORRINHOS,"-3.2275749,-40.1280783",-3.2275749,-40.1280783,74,26,4,22534
2020-05-16,2309102,MULUNGU,"-4.3052327,-38.9957787",-4.3052327,-38.9957787,16,26,0,10823
2020-05-22,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,16,48,1,31508
2020-05-22,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,9,48,0,12226
2020-05-22,0,SEM INFORMACAO,"0,0",0,0,1321,45,0,0
2020-05-22,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,13,44,0,11847
2020-05-18,2313609,UBAJARA,"-3.8534468,-40.9185642",-3.8534468,-40.9185642,52,40,2,34792
2020-05-18,2302057,BARROQUINHA,"-3.0200371,-41.1339229",-3.0200371,-41.1339229,48,39,0,15017
2020-05-18,2303931,CHORO,"-4.8435726,-39.1393071",-4.8435726,-39.1393071,49,38,1,13521
2020-05-18,2303105,CARIRE,"-3.948584,-40.476028",-3.948584,-40.476028,67,36,0,18448
2020-05-28,2313807,URUBURETAMA,"-3.6235302,-39.5050697",-3.6235302,-39.5050697,123,100,6,21850
2020-05-28,2302602,CAMOCIM,"-2.9009918,-40.8427389",-2.9009918,-40.8427389,113,98,7,63661
2020-05-28,2303907,CHAVAL,"-3.0339874,-41.2438452",-3.0339874,-41.2438452,7,98,2,13069
2020-05-28,2310308,PARAMBU,"-6.2123856,-40.6954982",-6.2123856,-40.6954982,9,96,4,31521
2020-05-28,2307601,LIMOEIRO DO NORTE,"-5.1455607,-38.0984936",-5.1455607,-38.0984936,142,94,4,59540
2020-05-24,2308708,MORADA NOVA,"-5.1076699,-38.3727852",-5.1076699,-38.3727852,237,56,2,61890
2020-05-24,2310100,PALMACIA,"-4.1478012,-38.8460317",-4.1478012,-38.8460317,27,56,1,13322
2020-05-24,2309300,NOVA RUSSAS,"-4.7051681,-40.565519",-4.7051681,-40.565519,21,55,1,32328
2020-05-24,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,16,48,1,31508
2020-05-24,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,9,48,0,12226
2020-05-17,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,16,42,1,31508
2020-05-17,0,SEM INFORMACAO,"0,0",0,0,1025,41,0,0
2020-05-17,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,13,40,0,11847
2020-05-17,2305803,IPU,"-4.3239824,-40.7097463",-4.3239824,-40.7097463,12,40,1,41964
2020-05-17,2313609,UBAJARA,"-3.8534468,-40.9185642",-3.8534468,-40.9185642,52,39,2,34792
2020-05-21,2309300,NOVA RUSSAS,"-4.7051681,-40.565519",-4.7051681,-40.565519,21,54,1,32328
2020-05-21,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,9,48,0,12226
2020-05-21,0,SEM INFORMACAO,"0,0",0,0,1265,45,0,0
2020-05-21,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,13,44,0,11847
2020-05-21,2306702,JAGUARETAMA,"-5.6092417,-38.7630077",-5.6092417,-38.7630077,31,44,1,18162
2020-05-20,2300309,ACOPIARA,"-6.0936464,-39.4543204",-6.0936464,-39.4543204,48,55,3,54270
2020-05-20,2308708,MORADA NOVA,"-5.1076699,-38.3727852",-5.1076699,-38.3727852,237,55,1,61890
2020-05-20,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,9,48,0,12226
2020-05-20,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,13,44,0,11847
2020-05-20,2306702,JAGUARETAMA,"-5.6092417,-38.7630077",-5.6092417,-38.7630077,31,44,1,18162
2020-05-25,2305332,IBICUITINGA,"-4.9751759,-38.6368754",-4.9751759,-38.6368754,70,69,2,12525
2020-05-25,2313955,VARJOTA,"-4.1958345,-40.4735305",-4.1958345,-40.4735305,24,68,2,18420
2020-05-25,2300150,ACARAPE,"-4.2237866,-38.7071663",-4.2237866,-38.7071663,24,67,2,14929
2020-05-25,2306108,IRAUCUBA,"-3.7466828,-39.7840904",-3.7466828,-39.7840904,46,65,2,24156
2020-05-25,2313757,UMIRIM,"-3.6777738,-39.348725",-3.6777738,-39.348725,62,60,13,19825
2020-05-23,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,16,48,1,31508
2020-05-23,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,9,48,0,12226
2020-05-23,0,SEM INFORMACAO,"0,0",0,0,1332,46,0,0
2020-05-23,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,13,44,0,11847
2020-05-23,2306702,JAGUARETAMA,"-5.6092417,-38.7630077",-5.6092417,-38.7630077,31,44,1,18162
2020-05-19,2302909,CAPISTRANO,"-4.4644692,-38.8956734",-4.4644692,-38.8956734,102,34,3,17738
2020-05-19,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,43,33,6,35750
2020-05-19,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,36,33,7,54470
2020-05-19,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,11,33,1,26965
2020-05-19,2308807,MORAUJO,"-3.4657654,-40.679146",-3.4657654,-40.679146,27,33,1,8724
2020-05-26,2307007,JAGUARUANA,"-4.831508,-37.780997",-4.831508,-37.780997,33,89,1,33705
2020-05-26,2305308,IBIAPINA,"-3.9228792,-40.8890296",-3.9228792,-40.8890296,31,88,0,24997
2020-05-26,2308377,MIRAIMA,"-3.568674,-39.966267",-3.568674,-39.966267,10,87,2,13818
2020-05-26,2309003,MUCAMBO,"-3.9043285,-40.7454425",-3.9043285,-40.7454425,68,84,1,14537
2020-05-26,2306603,ITATIRA,"-4.5305423,-39.621054",-4.5305423,-39.621054,119,81,4,21647
2020-05-26,2311405,QUIXERAMOBIM,"-5.1983553,-39.2955573",-5.1983553,-39.2955573,191,81,13,81082
2020-05-15,2313104,TABULEIRO DO NORTE,"-5.2440865,-38.1284605",-5.2440865,-38.1284605,59,25,1,30697
2020-05-15,2313906,URUOCA,"-3.3147591,-40.558957",-3.3147591,-40.558957,13,25,1,13840
2020-05-15,2300408,AIUABA,"-6.5710836,-40.1212278",-6.5710836,-40.1212278,3,24,0,17399
2020-05-15,2308906,MORRINHOS,"-3.2275749,-40.1280783",-3.2275749,-40.1280783,74,24,4,22534
2020-05-15,2309805,PACOTI,"-4.2253561,-38.9208352",-4.2253561,-38.9208352,25,24,2,12261
2020-05-15,2312205,SANTA QUITERIA,"-4.3336553,-40.1544913",-4.3336553,-40.1544913,59,24,3,43703
2020-05-14,2305407,ICO,"-6.4003992,-38.8575946",-6.4003992,-38.8575946,38,19,2,68018
2020-05-14,2305704,IPAUMIRIM,"-6.7883197,-38.7172034",-6.7883197,-38.7172034,3,19,0,12463
2020-05-14,2306900,JAGUARIBE,"-5.8854585,-38.6212957",-5.8854585,-38.6212957,67,19,4,34682
2020-05-14,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.3106846,-38.9447146,14,19,0,27512
2020-05-14,2313906,URUOCA,"-3.3147591,-40.558957",-3.3147591,-40.558957,13,19,1,13840
2020-05-27,2313559,TURURU,"-3.5985489,-39.4358101",-3.5985489,-39.4358101,39,94,9,16271
2020-05-27,2300507,ALCANTARAS,"-3.586247,-40.5457641",-3.586247,-40.5457641,57,93,1,11714
2020-05-27,2307007,JAGUARUANA,"-4.831508,-37.780997",-4.831508,-37.780997,33,91,1,33705
2020-05-27,2307601,LIMOEIRO DO NORTE,"-5.1455607,-38.0984936",-5.1455607,-38.0984936,142,91,4,59540
2020-05-27,2313807,URUBURETAMA,"-3.6235302,-39.5050697",-3.6235302,-39.5050697,121,91,6,21850
2020-05-16,2312205,SANTA QUITERIA,"-4.3336553,-40.1544913",-4.3336553,-40.1544913,60,26,3,43703
2020-05-16,2302909,CAPISTRANO,"-4.4644692,-38.8956734",-4.4644692,-38.8956734,99,25,2,17738
2020-05-16,2304657,GRACA,"-4.0453849,-40.7527195",-4.0453849,-40.7527195,42,25,0,14399
2020-05-16,2306306,ITAPAJE,"-3.6841324,-39.5851265",-3.6841324,-39.5851265,152,25,5,52675
2020-05-16,2309805,PACOTI,"-4.2253561,-38.9208352",-4.2253561,-38.9208352,25,25,2,12261
2020-05-16,2313104,TABULEIRO DO NORTE,"-5.2440865,-38.1284605",-5.2440865,-38.1284605,59,25,1,30697
2020-05-22,2306702,JAGUARETAMA,"-5.6092417,-38.7630077",-5.6092417,-38.7630077,31,44,1,18162
2020-05-22,2305803,IPU,"-4.3239824,-40.7097463",-4.3239824,-40.7097463,12,42,1,41964
2020-05-22,2313609,UBAJARA,"-3.8534468,-40.9185642",-3.8534468,-40.9185642,52,41,2,34792
2020-05-22,2303931,CHORO,"-4.8435726,-39.1393071",-4.8435726,-39.1393071,49,40,1,13521
2020-05-22,2302057,BARROQUINHA,"-3.0200371,-41.1339229",-3.0200371,-41.1339229,48,39,0,15017
2020-05-18,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,15,36,0,47903
2020-05-18,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,64,35,4,25703
2020-05-18,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,35,34,4,13000
2020-05-18,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,42,32,6,35750
2020-05-18,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,36,32,7,54470
2020-05-18,2302909,CAPISTRANO,"-4.4644692,-38.8956734",-4.4644692,-38.8956734,102,32,2,17738
2020-05-28,2313559,TURURU,"-3.5985489,-39.4358101",-3.5985489,-39.4358101,39,94,9,16271
2020-05-28,2300507,ALCANTARAS,"-3.586247,-40.5457641",-3.586247,-40.5457641,57,92,1,11714
2020-05-28,2307007,JAGUARUANA,"-4.831508,-37.780997",-4.831508,-37.780997,33,90,1,33705
2020-05-28,2305308,IBIAPINA,"-3.9228792,-40.8890296",-3.9228792,-40.8890296,31,88,0,24997
2020-05-28,2308377,MIRAIMA,"-3.568674,-39.966267",-3.568674,-39.966267,11,88,2,13818
2020-05-28,2309003,MUCAMBO,"-3.9043285,-40.7454425",-3.9043285,-40.7454425,68,84,1,14537
2020-05-24,0,SEM INFORMACAO,"0,0",0,0,1333,47,0,0
2020-05-24,2306702,JAGUARETAMA,"-5.6092417,-38.7630077",-5.6092417,-38.7630077,31,45,1,18162
2020-05-24,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,13,44,0,11847
2020-05-24,2305803,IPU,"-4.3239824,-40.7097463",-4.3239824,-40.7097463,12,42,2,41964
2020-05-24,2313609,UBAJARA,"-3.8534468,-40.9185642",-3.8534468,-40.9185642,52,41,2,34792
2020-05-17,2306702,JAGUARETAMA,"-5.6092417,-38.7630077",-5.6092417,-38.7630077,31,38,1,18162
2020-05-17,2303931,CHORO,"-4.8435726,-39.1393071",-4.8435726,-39.1393071,48,36,1,13521
2020-05-17,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,15,36,0,47903
2020-05-17,2302057,BARROQUINHA,"-3.0200371,-41.1339229",-3.0200371,-41.1339229,48,35,0,15017
2020-05-17,2303105,CARIRE,"-3.948584,-40.476028",-3.948584,-40.476028,66,35,0,18448
2020-05-21,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,16,44,1,31508
2020-05-21,2305803,IPU,"-4.3239824,-40.7097463",-4.3239824,-40.7097463,12,42,1,41964
2020-05-21,2313609,UBAJARA,"-3.8534468,-40.9185642",-3.8534468,-40.9185642,52,41,2,34792
2020-05-21,2302057,BARROQUINHA,"-3.0200371,-41.1339229",-3.0200371,-41.1339229,48,39,0,15017
2020-05-21,2302909,CAPISTRANO,"-4.4644692,-38.8956734",-4.4644692,-38.8956734,103,39,4,17738
2020-05-21,2303931,CHORO,"-4.8435726,-39.1393071",-4.8435726,-39.1393071,49,39,1,13521
2020-05-20,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,16,44,1,31508
2020-05-20,0,SEM INFORMACAO,"0,0",0,0,1247,44,0,0
2020-05-20,2305803,IPU,"-4.3239824,-40.7097463",-4.3239824,-40.7097463,12,42,1,41964
2020-05-20,2313609,UBAJARA,"-3.8534468,-40.9185642",-3.8534468,-40.9185642,52,41,2,34792
2020-05-20,2302057,BARROQUINHA,"-3.0200371,-41.1339229",-3.0200371,-41.1339229,48,39,0,15017
2020-05-20,2303931,CHORO,"-4.8435726,-39.1393071",-4.8435726,-39.1393071,49,39,1,13521
2020-05-25,2300309,ACOPIARA,"-6.0936464,-39.4543204",-6.0936464,-39.4543204,49,59,3,54270
2020-05-25,2304350,FORQUILHA,"-3.799447,-40.263405",-3.799447,-40.263405,11,57,2,24218
2020-05-25,2308708,MORADA NOVA,"-5.1076699,-38.3727852",-5.1076699,-38.3727852,237,56,2,61890
2020-05-25,2310100,PALMACIA,"-4.1478012,-38.8460317",-4.1478012,-38.8460317,27,56,1,13322
2020-05-25,2309300,NOVA RUSSAS,"-4.7051681,-40.565519",-4.7051681,-40.565519,21,55,2,32328
2020-05-23,2305803,IPU,"-4.3239824,-40.7097463",-4.3239824,-40.7097463,12,42,2,41964
2020-05-23,2313609,UBAJARA,"-3.8534468,-40.9185642",-3.8534468,-40.9185642,52,41,2,34792
2020-05-23,2302909,CAPISTRANO,"-4.4644692,-38.8956734",-4.4644692,-38.8956734,103,40,4,17738
2020-05-23,2303931,CHORO,"-4.8435726,-39.1393071",-4.8435726,-39.1393071,49,40,1,13521
2020-05-23,2302057,BARROQUINHA,"-3.0200371,-41.1339229",-3.0200371,-41.1339229,48,39,0,15017
2020-05-23,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,15,38,0,47903
2020-05-19,2307635,MADALENA,"-4.8542961,-39.5766436",-4.8542961,-39.5766436,39,32,2,19691
2020-05-19,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.3106846,-38.9447146,15,32,0,27512
2020-05-19,2303808,CEDRO,"-6.6065382,-39.0599487",-6.6065382,-39.0599487,5,31,0,25557
2020-05-19,2304657,GRACA,"-4.0453849,-40.7527195",-4.0453849,-40.7527195,42,31,0,14399
2020-05-19,2305357,ICAPUI,"-4.7158474,-37.3535365",-4.7158474,-37.3535365,45,30,3,19934
2020-05-19,2313906,URUOCA,"-3.3147591,-40.558957",-3.3147591,-40.558957,13,30,1,13840
2020-05-26,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.9272823,-39.5714222,33,77,3,19450
2020-05-26,2312403,SAO GONCALO DO AMARANTE,"-3.6099755,-38.9687182",-3.6099755,-38.9687182,423,76,15,48422
2020-05-26,2310704,PENTECOSTE,"-3.7952282,-39.2713219",-3.7952282,-39.2713219,30,74,6,37751
2020-05-26,2303006,CARIDADE,"-4.2316487,-39.1946515",-4.2316487,-39.1946515,33,72,7,22547
2020-05-26,2305332,IBICUITINGA,"-4.9751759,-38.6368754",-4.9751759,-38.6368754,70,71,2,12525
2020-05-15,2304657,GRACA,"-4.0453849,-40.7527195",-4.0453849,-40.7527195,42,23,0,14399
2020-05-15,2302909,CAPISTRANO,"-4.4644692,-38.8956734",-4.4644692,-38.8956734,99,22,2,17738
2020-05-15,2305902,IPUEIRAS,"-4.5427141,-40.7168461",-4.5427141,-40.7168461,23,22,2,38166
2020-05-15,2311355,QUIXELO,"-6.2511238,-39.1995458",-6.2511238,-39.1995458,5,22,0,16178
2020-05-15,2305357,ICAPUI,"-4.7158474,-37.3535365",-4.7158474,-37.3535365,44,21,3,19934
2020-05-15,2306801,JAGUARIBARA,"-5.454494,-38.4679295",-5.454494,-38.4679295,22,21,1,11401
2020-05-14,2310001,PALHANO,"-4.7449408,-37.9608401",-4.7449408,-37.9608401,9,18,0,9386
2020-05-14,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.248491,-39.1434843,16,17,0,36442
2020-05-14,2311504,QUIXERE,"-5.0742841,-37.9892825",-5.0742841,-37.9892825,33,17,1,22149
2020-05-14,2304251,CRUZ,"-2.918128,-40.175981",-2.918128,-40.175981,123,16,0,24827
2020-05-14,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095,-38.7737751,26,15,5,47962
2020-05-14,2309409,NOVO ORIENTE,"-5.5350339,-40.7748902",-5.5350339,-40.7748902,12,15,2,28607
2020-05-27,2308377,MIRAIMA,"-3.568674,-39.966267",-3.568674,-39.966267,10,89,2,13818
2020-05-27,2305308,IBIAPINA,"-3.9228792,-40.8890296",-3.9228792,-40.8890296,31,88,0,24997
2020-05-27,2309003,MUCAMBO,"-3.9043285,-40.7454425",-3.9043285,-40.7454425,68,84,1,14537
2020-05-27,2306603,ITATIRA,"-4.5305423,-39.621054",-4.5305423,-39.621054,119,81,4,21647
2020-05-27,2311405,QUIXERAMOBIM,"-5.1983553,-39.2955573",-5.1983553,-39.2955573,191,81,13,81082
2020-05-27,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.9272823,-39.5714222,33,77,3,19450
2020-05-16,2300408,AIUABA,"-6.5710836,-40.1212278",-6.5710836,-40.1212278,3,24,0,17399
2020-05-16,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.3106846,-38.9447146,14,24,0,27512
2020-05-16,2306801,JAGUARIBARA,"-5.454494,-38.4679295",-5.454494,-38.4679295,22,23,1,11401
2020-05-16,2311355,QUIXELO,"-6.2511238,-39.1995458",-6.2511238,-39.1995458,5,23,0,16178
2020-05-16,2305357,ICAPUI,"-4.7158474,-37.3535365",-4.7158474,-37.3535365,45,22,3,19934
2020-05-16,2305902,IPUEIRAS,"-4.5427141,-40.7168461",-4.5427141,-40.7168461,23,22,2,38166
2020-05-22,2302909,CAPISTRANO,"-4.4644692,-38.8956734",-4.4644692,-38.8956734,103,39,4,17738
2020-05-22,2303105,CARIRE,"-3.948584,-40.476028",-3.948584,-40.476028,67,37,0,18448
2020-05-22,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,15,37,0,47903
2020-05-22,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,36,36,7,54470
2020-05-22,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,64,36,5,25703
2020-05-22,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,36,35,5,13000
2020-05-18,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,11,32,1,26965
2020-05-18,2307635,MADALENA,"-4.8542961,-39.5766436",-4.8542961,-39.5766436,39,32,2,19691
2020-05-18,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.3106846,-38.9447146,15,32,0,27512
2020-05-18,2308807,MORAUJO,"-3.4657654,-40.679146",-3.4657654,-40.679146,27,32,1,8724
2020-05-18,2303808,CEDRO,"-6.6065382,-39.0599487",-6.6065382,-39.0599487,5,31,0,25557
2020-05-18,2313906,URUOCA,"-3.3147591,-40.558957",-3.3147591,-40.558957,13,30,1,13840
2020-05-28,2306603,ITATIRA,"-4.5305423,-39.621054",-4.5305423,-39.621054,119,81,4,21647
2020-05-28,2311405,QUIXERAMOBIM,"-5.1983553,-39.2955573",-5.1983553,-39.2955573,193,79,13,81082
2020-05-28,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.9272823,-39.5714222,33,77,3,19450
2020-05-24,2302909,CAPISTRANO,"-4.4644692,-38.8956734",-4.4644692,-38.8956734,103,40,4,17738
2020-05-24,2303931,CHORO,"-4.8435726,-39.1393071",-4.8435726,-39.1393071,49,40,1,13521
2020-05-24,2302057,BARROQUINHA,"-3.0200371,-41.1339229",-3.0200371,-41.1339229,48,39,0,15017
2020-05-24,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,15,39,0,47903
2020-05-17,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,63,35,4,25703
2020-05-17,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,35,34,4,13000
2020-05-17,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,42,32,6,35750
2020-05-17,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,36,32,7,54470
2020-05-21,2303105,CARIRE,"-3.948584,-40.476028",-3.948584,-40.476028,67,37,0,18448
2020-05-21,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,15,37,0,47903
2020-05-21,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,64,36,5,25703
2020-05-21,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,36,35,4,13000
2020-05-20,2309300,NOVA RUSSAS,"-4.7051681,-40.565519",-4.7051681,-40.565519,21,39,1,32328
2020-05-20,2303105,CARIRE,"-3.948584,-40.476028",-3.948584,-40.476028,67,37,0,18448
2020-05-20,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,15,37,0,47903
2020-05-20,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,64,36,5,25703
2020-05-25,2306702,JAGUARETAMA,"-5.6092417,-38.7630077",-5.6092417,-38.7630077,31,48,1,18162
2020-05-25,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,16,48,1,31508
2020-05-25,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,9,48,0,12226
2020-05-25,0,SEM INFORMACAO,"0,0",0,0,1334,47,0,0
2020-05-23,2303105,CARIRE,"-3.948584,-40.476028",-3.948584,-40.476028,67,37,0,18448
2020-05-23,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,36,36,7,54470
2020-05-23,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,64,36,5,25703
2020-05-23,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,11,35,1,26965
2020-05-19,2305266,IBARETAMA,"-4.8194345,-38.8208476",-4.8194345,-38.8208476,8,29,1,13353
2020-05-19,2306306,ITAPAJE,"-3.6841324,-39.5851265",-3.6841324,-39.5851265,152,29,5,52675
2020-05-19,2313203,TAMBORIL,"-4.8330075,-40.3210323",-4.8330075,-40.3210323,15,29,1,26251
2020-05-19,2300754,AMONTADA,"-3.3634586,-39.8284791",-3.3634586,-39.8284791,108,28,2,43452
2020-05-19,2304509,FRECHEIRINHA,"-3.755572,-40.818019",-3.755572,-40.818019,23,28,0,14072
2020-05-26,2313955,VARJOTA,"-4.1958345,-40.4735305",-4.1958345,-40.4735305,24,68,2,18420
2020-05-26,2300150,ACARAPE,"-4.2237866,-38.7071663",-4.2237866,-38.7071663,24,67,2,14929
2020-05-26,2313757,UMIRIM,"-3.6777738,-39.348725",-3.6777738,-39.348725,62,66,13,19825
2020-05-26,2306108,IRAUCUBA,"-3.7466828,-39.7840904",-3.7466828,-39.7840904,46,65,2,24156
2020-05-26,2300309,ACOPIARA,"-6.0936464,-39.4543204",-6.0936464,-39.4543204,49,62,3,54270
2020-05-15,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.3106846,-38.9447146,14,21,0,27512
2020-05-15,2306900,JAGUARIBE,"-5.8854585,-38.6212957",-5.8854585,-38.6212957,67,20,4,34682
2020-05-15,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.248491,-39.1434843,16,20,0,36442
2020-05-15,2310001,PALHANO,"-4.7449408,-37.9608401",-4.7449408,-37.9608401,10,20,0,9386
2020-05-15,2305407,ICO,"-6.4003992,-38.8575946",-6.4003992,-38.8575946,38,19,2,68018
2020-05-14,2304707,GRANJA,"-3.1212057,-40.8284124",-3.1212057,-40.8284124,50,14,2,54748
2020-05-14,2306009,IRACEMA,"-5.8106219,-38.3028294",-5.8106219,-38.3028294,9,14,1,14297
2020-05-14,2300705,ALTO SANTO,"-5.5190371,-38.2719351",-5.5190371,-38.2719351,21,13,1,17146
2020-05-14,2309508,OROS,"-6.2427541,-38.9141151",-6.2427541,-38.9141151,37,13,0,21427
2020-05-14,2311009,PORANGA,"-4.7446727,-40.9249168",-4.7446727,-40.9249168,7,13,0,12336
2020-05-27,2312403,SAO GONCALO DO AMARANTE,"-3.6099755,-38.9687182",-3.6099755,-38.9687182,423,76,15,48422
2020-05-27,2310704,PENTECOSTE,"-3.7952282,-39.2713219",-3.7952282,-39.2713219,30,74,6,37751
2020-05-27,2303006,CARIDADE,"-4.2316487,-39.1946515",-4.2316487,-39.1946515,33,72,7,22547
