id,cidade,id_estado,sigla,estado,latitude,longitude,gps,populacao
3535903,PARANAPUA,35,SP,SAO PAULO,-20.1033995,-50.5858761,"-20.1033995,-50.5858761",4078
3536000,PARAPUA,35,SP,SAO PAULO,-21.7813090,-50.7922396,"-21.781309,-50.7922396",10964
3536109,PARDINHO,35,SP,SAO PAULO,-23.0806795,-48.3768158,"-23.0806795,-48.3768158",6435
3536208,PARIQUERA-ACU,35,SP,SAO PAULO,-24.7146891,-47.8802361,"-24.7146891,-47.8802361",19648
3536257,PARISI,35,SP,SAO PAULO,-20.3039424,-50.0135808,"-20.3039424,-50.0135808",2161
3536307,PATROCINIO PAULISTA,35,SP,SAO PAULO,-20.6383609,-47.2801241,"-20.6383609,-47.2801241",14670
3536406,PAULICEIA,35,SP,SAO PAULO,-21.3143975,-51.8316259,"-21.3143975,-51.8316259",7366
3536505,PAULINIA,35,SP,SAO PAULO,-22.7630391,-47.1532213,"-22.7630391,-47.1532213",109424
3536570,PAULISTANIA,35,SP,SAO PAULO,-22.5769873,-49.4028157,"-22.5769873,-49.4028157",1833
3536604,PAULO DE FARIA,35,SP,SAO PAULO,-20.0295930,-49.3998592,"-20.029593,-49.3998592",8945
3536703,PEDERNEIRAS,35,SP,SAO PAULO,-22.3510860,-48.7781130,"-22.351086,-48.778113",46687
3536802,PEDRA BELA,35,SP,SAO PAULO,-22.7950193,-46.4431811,"-22.7950193,-46.4431811",6093
3536901,PEDRANOPOLIS,35,SP,SAO PAULO,-20.2491770,-50.1102463,"-20.249177,-50.1102463",2494
3537008,PEDREGULHO,35,SP,SAO PAULO,-20.2507100,-47.4808786,"-20.25071,-47.4808786",16744
3537107,PEDREIRA,35,SP,SAO PAULO,-23.7078109,-46.6460705,"-23.7078109,-46.6460704624922",47919
3537156,PEDRINHAS PAULISTA,35,SP,SAO PAULO,-22.8157250,-50.7923590,"-22.815725,-50.792359",3093
3537206,PEDRO DE TOLEDO,35,SP,SAO PAULO,-24.2769071,-47.2339300,"-24.2769071,-47.23393",11331
3537305,PENAPOLIS,35,SP,SAO PAULO,-21.4192406,-50.0765588,"-21.4192406,-50.0765588",63407
3537404,PEREIRA BARRETO,35,SP,SAO PAULO,-20.6378509,-51.1052172,"-20.6378509,-51.1052172",25669
3537503,PEREIRAS,35,SP,SAO PAULO,-23.0743096,-47.9746014,"-23.0743096,-47.9746014",8668
3537602,PERUIBE,35,SP,SAO PAULO,-24.3218105,-46.9977452,"-24.3218105,-46.9977452",68284
3537701,PIACATU,35,SP,SAO PAULO,-21.5901744,-50.5972241,"-21.5901744,-50.5972241",5980
3537800,PIEDADE,35,SP,SAO PAULO,-23.7074096,-47.4252319,"-23.7074096,-47.4252319",55348
3537909,PILAR DO SUL,35,SP,SAO PAULO,-23.8121684,-47.7201865,"-23.8121684,-47.7201865",29185
3538006,PINDAMONHANGABA,35,SP,SAO PAULO,-22.9340165,-45.4629380,"-22.9340165,-45.462938",168328
3538105,PINDORAMA,35,SP,SAO PAULO,-21.1853000,-48.9086100,"-21.1853,-48.90861",17049
3538204,PINHALZINHO,35,SP,SAO PAULO,-22.7824349,-46.5901718,"-22.7824349,-46.5901718",15207
3538303,PIQUEROBI,35,SP,SAO PAULO,-21.8856652,-51.7296404,"-21.8856652,-51.7296404",3692
3538501,PIQUETE,35,SP,SAO PAULO,-22.6138451,-45.1777096,"-22.6138451,-45.1777096",13657
3538600,PIRACAIA,35,SP,SAO PAULO,-23.0525450,-46.3593740,"-23.052545,-46.359374",27303
3538709,PIRACICABA,35,SP,SAO PAULO,-22.7252800,-47.6491700,"-22.72528,-47.64917",404142
3538808,PIRAJU,35,SP,SAO PAULO,-23.1897822,-49.3840493,"-23.1897822,-49.3840493",29806
3538907,PIRAJUI,35,SP,SAO PAULO,-21.9957877,-49.4549675,"-21.9957877,-49.4549675",25492
3539004,PIRANGI,35,SP,SAO PAULO,-21.0984037,-48.6740537,"-21.0984037,-48.6740537",11417
3539103,PIRAPORA DO BOM JESUS,35,SP,SAO PAULO,-23.3972146,-47.0025661,"-23.3972146,-47.0025661",18895
3539202,PIRAPOZINHO,35,SP,SAO PAULO,-22.2738742,-51.4998867,"-22.2738742,-51.4998867",27527
3539301,PIRASSUNUNGA,35,SP,SAO PAULO,-21.9980468,-47.4280861,"-21.9980468,-47.4280861",76409
3539400,PIRATININGA,35,SP,SAO PAULO,-23.9261977,-46.3888936,"-23.9261977,-46.3888936",13636
3539509,PITANGUEIRAS,35,SP,SAO PAULO,-23.9951048,-46.2588854,"-23.9951048,-46.2588854",39719
3539608,PLANALTO,35,SP,SAO PAULO,-23.7000516,-46.5699431,"-23.7000516,-46.5699431",5237
3539707,PLATINA,35,SP,SAO PAULO,-22.6328334,-50.2049642,"-22.6328334,-50.2049642",3550
3539806,POA,35,SP,SAO PAULO,-23.5249082,-46.3445663,"-23.5249082,-46.3445663",117452
3539905,POLONI,35,SP,SAO PAULO,-20.7836955,-49.8149752,"-20.7836955,-49.8149752",6059
3540002,POMPEIA,35,SP,SAO PAULO,-22.1088293,-50.1720753,"-22.1088293,-50.1720753",22014
3540101,PONGAI,35,SP,SAO PAULO,-21.7379814,-49.3584449,"-21.7379814,-49.3584449",3416
3540200,PONTAL,35,SP,SAO PAULO,-21.0239714,-48.0393457,"-21.0239714,-48.0393457",49961
3540259,PONTALINDA,35,SP,SAO PAULO,-20.4407100,-50.5235329,"-20.44071,-50.5235329",4628
3540309,PONTES GESTAL,35,SP,SAO PAULO,-20.1833464,-49.7031406,"-20.1833464,-49.7031406",2577
3540408,POPULINA,35,SP,SAO PAULO,-19.9427771,-50.5372875,"-19.9427771,-50.5372875",4169
3540507,PORANGABA,35,SP,SAO PAULO,-23.1761500,-48.1194640,"-23.17615,-48.119464",9925
3540606,PORTO FELIZ,35,SP,SAO PAULO,-23.2137274,-47.5190176,"-23.2137274,-47.5190176",53098
3540705,PORTO FERREIRA,35,SP,SAO PAULO,-21.8529134,-47.4794943,"-21.8529134,-47.4794943",56150
3540754,POTIM,35,SP,SAO PAULO,-22.8377227,-45.2565239,"-22.8377227,-45.2565239",24643
3540804,POTIRENDABA,35,SP,SAO PAULO,-21.0457369,-49.3767154,"-21.0457369,-49.3767154",17361
3540853,PRACINHA,35,SP,SAO PAULO,-21.8537103,-51.0862052,"-21.8537103,-51.0862052",4093
3540903,PRADOPOLIS,35,SP,SAO PAULO,-21.3597815,-48.0746603,"-21.3597815,-48.0746603",21496
3541000,PRAIA GRANDE,35,SP,SAO PAULO,-24.0058330,-46.4027780,"-24.005833,-46.402778",325073
3541059,PRATANIA,35,SP,SAO PAULO,-22.8090270,-48.6656779,"-22.809027,-48.6656779",5261
3541109,PRESIDENTE ALVES,35,SP,SAO PAULO,-22.0999100,-49.4381330,"-22.09991,-49.438133",4094
3541208,PRESIDENTE BERNARDES,35,SP,SAO PAULO,-22.0064236,-51.5543885,"-22.0064236,-51.5543885",13106
3541307,PRESIDENTE EPITACIO,35,SP,SAO PAULO,-21.7650740,-52.1111400,"-21.765074,-52.11114",44200
3541406,PRESIDENTE PRUDENTE,35,SP,SAO PAULO,-22.1225167,-51.3882528,"-22.1225167,-51.3882528",228743
3541505,PRESIDENTE VENCESLAU,35,SP,SAO PAULO,-21.8771160,-51.8451047,"-21.877116,-51.8451047",39516
3541604,PROMISSAO,35,SP,SAO PAULO,-21.5404913,-49.8574709,"-21.5404913,-49.8574709",40432
3541653,QUADRA,35,SP,SAO PAULO,-23.2993320,-48.0546570,"-23.299332,-48.054657",3804
3541703,QUATA,35,SP,SAO PAULO,-22.2470977,-50.7003624,"-22.2470977,-50.7003624",14109
3541802,QUEIROZ,35,SP,SAO PAULO,-21.7991405,-50.2392786,"-21.7991405,-50.2392786",3406
3541901,QUELUZ,35,SP,SAO PAULO,-22.5371881,-44.7752585,"-22.5371881,-44.7752585",13420
3542008,QUINTANA,35,SP,SAO PAULO,-22.0705513,-50.3086520,"-22.0705513,-50.308652",6638
3542107,RAFARD,35,SP,SAO PAULO,-23.0152553,-47.5275705,"-23.0152553,-47.5275705",9076
3542206,RANCHARIA,35,SP,SAO PAULO,-22.2294981,-50.8922333,"-22.2294981,-50.8922333",29707
3542305,REDENCAO DA SERRA,35,SP,SAO PAULO,-23.2812573,-45.5348457,"-23.2812573,-45.5348457",3851
3542404,REGENTE FEIJO,35,SP,SAO PAULO,-22.2181310,-51.3054500,"-22.218131,-51.30545",20261
3542503,REGINOPOLIS,35,SP,SAO PAULO,-21.8884118,-49.2227300,"-21.8884118,-49.22273",9621
3542602,REGISTRO,35,SP,SAO PAULO,-24.4979420,-47.8448950,"-24.497942,-47.844895",56322
3542701,RESTINGA,35,SP,SAO PAULO,-20.6055930,-47.4832540,"-20.605593,-47.483254",7593
3542800,RIBEIRA,35,SP,SAO PAULO,-24.6577435,-49.0086372,"-24.6577435,-49.0086372",3340
3542909,RIBEIRAO BONITO,35,SP,SAO PAULO,-22.0692867,-48.1781765,"-22.0692867,-48.1781765",13219
3543006,RIBEIRAO BRANCO,35,SP,SAO PAULO,-24.2211495,-48.7678322,"-24.2211495,-48.7678322",16444
3543105,RIBEIRAO CORRENTE,35,SP,SAO PAULO,-20.4578720,-47.5903940,"-20.457872,-47.590394",4718
3543204,RIBEIRAO DO SUL,35,SP,SAO PAULO,-22.7861813,-49.9285258,"-22.7861813,-49.9285258",4541
3543238,RIBEIRAO DOS INDIOS,35,SP,SAO PAULO,-21.8378246,-51.6021580,"-21.8378246,-51.602158",2225
3543253,RIBEIRAO GRANDE,35,SP,SAO PAULO,-24.1011400,-48.3679310,"-24.10114,-48.367931",7673
3543303,RIBEIRAO PIRES,35,SP,SAO PAULO,-23.7129388,-46.4150871,"-23.7129388,-46.4150871",123393
3543402,RIBEIRAO PRETO,35,SP,SAO PAULO,-21.1783330,-47.8066671,"-21.178333,-47.8066671",703293
3543501,RIVERSUL,35,SP,SAO PAULO,-23.8303603,-49.4340558,"-23.8303603,-49.4340558",5524
3543600,RIFAINA,35,SP,SAO PAULO,-20.0802560,-47.4291090,"-20.080256,-47.429109",3629
3543709,RINCAO,35,SP,SAO PAULO,-21.5881095,-48.0724258,"-21.5881095,-48.0724258",10799
3543808,RINOPOLIS,35,SP,SAO PAULO,-21.7283596,-50.7227246,"-21.7283596,-50.7227246",9981
3543907,RIO CLARO,35,SP,SAO PAULO,-22.4100108,-47.5603933,"-22.4100108,-47.5603933",206424
3544004,RIO DAS PEDRAS,35,SP,SAO PAULO,-22.8441256,-47.6065667,"-22.8441256,-47.6065667",35228
3544103,RIO GRANDE DA SERRA,35,SP,SAO PAULO,-23.7437240,-46.3970840,"-23.743724,-46.397084",50846
3544202,RIOLANDIA,35,SP,SAO PAULO,-19.9809440,-49.6814309,"-19.980944,-49.6814309",12518
3544251,ROSANA,35,SP,SAO PAULO,-22.5788641,-53.0552246,"-22.5788641,-53.0552246",16643
3544301,ROSEIRA,35,SP,SAO PAULO,-23.3313091,-46.8218805,"-23.3313091,-46.8218805",10712
3544400,RUBIACEA,35,SP,SAO PAULO,-21.2996334,-50.7298698,"-21.2996334,-50.7298698",3128
3544509,RUBINEIA,35,SP,SAO PAULO,-20.1718325,-50.9995571,"-20.1718325,-50.9995571",3148
3544608,SABINO,35,SP,SAO PAULO,-21.4598472,-49.5776811,"-21.4598472,-49.5776811",5590
3544707,SAGRES,35,SP,SAO PAULO,-21.8840628,-50.9574608,"-21.8840628,-50.9574608",2432
3544806,SALES,35,SP,SAO PAULO,-21.3418263,-49.4999228,"-21.3418263,-49.4999228",6331
3544905,SALES OLIVEIRA,35,SP,SAO PAULO,-20.7696120,-47.8368730,"-20.769612,-47.836873",11890
3545001,SALESOPOLIS,35,SP,SAO PAULO,-23.5288050,-45.8465300,"-23.528805,-45.84653",17139
3545100,SALMOURAO,35,SP,SAO PAULO,-21.6250960,-50.8605656,"-21.625096,-50.8605656",5300
3545159,SALTINHO,35,SP,SAO PAULO,-22.8441670,-47.6753710,"-22.844167,-47.675371",8286
3545209,SALTO,35,SP,SAO PAULO,-23.3938910,-46.0999573,"-23.393891,-46.0999573",118663
3545308,SALTO DE PIRAPORA,35,SP,SAO PAULO,-23.6492626,-47.5729991,"-23.6492626,-47.5729991",45422
3545407,SALTO GRANDE,35,SP,SAO PAULO,-22.8914260,-49.9851484,"-22.891426,-49.9851484",9331
3545506,SANDOVALINA,35,SP,SAO PAULO,-22.4561104,-51.7634380,"-22.4561104,-51.763438",4302
3545605,SANTA ADELIA,35,SP,SAO PAULO,-21.2432992,-48.8061481,"-21.2432992,-48.8061481",15480
3545704,SANTA ALBERTINA,35,SP,SAO PAULO,-20.0323485,-50.7278392,"-20.0323485,-50.7278392",6008
3545803,SANTA BARBARA D'OESTE,35,SP,SAO PAULO,-22.7552511,-47.4144958,"-22.7552511,-47.4144958",193475
3546009,SANTA BRANCA,35,SP,SAO PAULO,-23.3974353,-45.8842294,"-23.3974353,-45.8842294",14788
3546108,SANTA CLARA D'OESTE,35,SP,SAO PAULO,-20.0938889,-50.9263889,"-20.0938889,-50.9263889",2115
3546207,SANTA CRUZ DA CONCEICAO,35,SP,SAO PAULO,-22.1378975,-47.4555647,"-22.1378975,-47.4555647",4503
3546256,SANTA CRUZ DA ESPERANCA,35,SP,SAO PAULO,-21.2918648,-47.4309885,"-21.2918648,-47.4309885",2139
3546306,SANTA CRUZ DAS PALMEIRAS,35,SP,SAO PAULO,-21.8234750,-47.2480230,"-21.823475,-47.248023",34361
3546405,SANTA CRUZ DO RIO PARDO,35,SP,SAO PAULO,-22.9060715,-49.6277378,"-22.9060715,-49.6277378",47673
3546504,SANTA ERNESTINA,35,SP,SAO PAULO,-21.4634463,-48.3912139,"-21.4634463,-48.3912139",5599
3546603,SANTA FE DO SUL,35,SP,SAO PAULO,-20.2106188,-50.9270837,"-20.2106188,-50.9270837",32322
3546702,SANTA GERTRUDES,35,SP,SAO PAULO,-22.4590897,-47.5320340,"-22.4590897,-47.532034",26898
3546801,SANTA ISABEL,35,SP,SAO PAULO,-23.3194222,-46.2271903,"-23.3194222,-46.2271903",57386
3546900,SANTA LUCIA,35,SP,SAO PAULO,-21.6861811,-48.0836814,"-21.6861811,-48.0836814",8817
3547007,SANTA MARIA DA SERRA,35,SP,SAO PAULO,-22.5691072,-48.1570950,"-22.5691072,-48.157095",6173
3547106,SANTA MERCEDES,35,SP,SAO PAULO,-21.3513258,-51.7534000,"-21.3513258,-51.7534",2939
3547205,SANTANA DA PONTE PENSA,35,SP,SAO PAULO,-20.2543758,-50.7975649,"-20.2543758,-50.7975649",1487
3547304,SANTANA DE PARNAIBA,35,SP,SAO PAULO,-23.4446715,-46.9167722,"-23.4446715,-46.9167722",139447
3547403,SANTA RITA D'OESTE,35,SP,SAO PAULO,-20.1448079,-50.8317569,"-20.1448079,-50.8317569",2498
3547502,SANTA RITA DO PASSA QUATRO,35,SP,SAO PAULO,-21.7103738,-47.4777943,"-21.7103738,-47.4777943",27557
3547601,SANTA ROSA DE VITERBO,35,SP,SAO PAULO,-21.4869452,-47.3654908,"-21.4869452,-47.3654908",26540
3547650,SANTA SALETE,35,SP,SAO PAULO,-20.2451795,-50.6889625,"-20.2451795,-50.6889625",1545
3547700,SANTO ANASTACIO,35,SP,SAO PAULO,-21.9746620,-51.6526620,"-21.974662,-51.652662",20878
3547809,SANTO ANDRE,35,SP,SAO PAULO,-23.6573395,-46.5322504,"-23.6573395,-46.5322504",718773
3547908,SANTO ANTONIO DA ALEGRIA,35,SP,SAO PAULO,-21.0893048,-47.1523426,"-21.0893048,-47.1523426",6929
3548005,SANTO ANTONIO DE POSSE,35,SP,SAO PAULO,-22.6054087,-46.9210727,"-22.6054087,-46.9210727",23310
3548054,SANTO ANTONIO DO ARACANGUA,35,SP,SAO PAULO,-20.9354866,-50.4953504,"-20.9354866,-50.4953504",8420
3548104,SANTO ANTONIO DO JARDIM,35,SP,SAO PAULO,-22.1158536,-46.6839541,"-22.1158536,-46.6839541",5954
3548203,SANTO ANTONIO DO PINHAL,35,SP,SAO PAULO,-22.8250504,-45.6674063,"-22.8250504,-45.6674063",6811
3548302,SANTO EXPEDITO,35,SP,SAO PAULO,-21.8508736,-51.3925315,"-21.8508736,-51.3925315",3111
3548401,SANTOPOLIS DO AGUAPEI,35,SP,SAO PAULO,-21.6604817,-50.5228676,"-21.66048175,-50.5228675625566",4777
3548500,SANTOS,35,SP,SAO PAULO,-23.9608330,-46.3338890,"-23.960833,-46.333889",433311
3548609,SAO BENTO DO SAPUCAI,35,SP,SAO PAULO,-22.6884605,-45.7329767,"-22.6884605,-45.7329767",10878
3548708,SAO BERNARDO DO CAMPO,35,SP,SAO PAULO,-23.7080345,-46.5506747,"-23.7080345,-46.5506747",838936
3548807,SAO CAETANO DO SUL,35,SP,SAO PAULO,-23.6195923,-46.5688323,"-23.6195923,-46.5688323",161127
3548906,SAO CARLOS,35,SP,SAO PAULO,-22.0183367,-47.8909320,"-22.0183367,-47.890932",251983
3549003,SAO FRANCISCO,35,SP,SAO PAULO,-20.3604438,-50.6966030,"-20.3604438,-50.696603",2821
3549102,SAO JOAO DA BOA VISTA,35,SP,SAO PAULO,-21.9778137,-46.7881722,"-21.9778137,-46.7881722",91211
3549201,SAO JOAO DAS DUAS PONTES,35,SP,SAO PAULO,-20.3878223,-50.3788580,"-20.3878223,-50.378858",2568
3549250,SAO JOAO DE IRACEMA,35,SP,SAO PAULO,-20.5134345,-50.3525950,"-20.5134345,-50.352595",1922
3549300,SAO JOAO DO PAU D'ALHO,35,SP,SAO PAULO,-21.2701055,-51.6654978,"-21.2701055,-51.6654978",2105
3549409,SAO JOAQUIM DA BARRA,35,SP,SAO PAULO,-20.5814993,-47.8608238,"-20.5814993,-47.8608238",51888
3549508,SAO JOSE DA BELA VISTA,35,SP,SAO PAULO,-20.5934194,-47.6416942,"-20.5934194,-47.6416942",8928
3549607,SAO JOSE DO BARREIRO,35,SP,SAO PAULO,-22.6452376,-44.5805246,"-22.6452376,-44.5805246",4147
3549706,SAO JOSE DO RIO PARDO,35,SP,SAO PAULO,-21.5952880,-46.8873030,"-21.595288,-46.887303",54946
3549805,SAO JOSE DO RIO PRETO,35,SP,SAO PAULO,-20.8125851,-49.3804212,"-20.8125851,-49.3804212",460671
3549904,SAO JOSE DOS CAMPOS,35,SP,SAO PAULO,-23.1805011,-45.8872969,"-23.1805011,-45.8872969",721944
3549953,SAO LOURENCO DA SERRA,35,SP,SAO PAULO,-23.8535923,-46.9440587,"-23.8535923,-46.9440587",15825
3550001,SAO LUIZ DO PARAITINGA,35,SP,SAO PAULO,-23.2220188,-45.3108724,"-23.2220188,-45.3108724",10687
3550100,SAO MANUEL,35,SP,SAO PAULO,-22.7320810,-48.5723160,"-22.732081,-48.572316",40954
3550209,SAO MIGUEL ARCANJO,35,SP,SAO PAULO,-23.8807771,-47.9963492,"-23.8807771,-47.9963492",32931
3550308,SAO PAULO,35,SP,SAO PAULO,-23.5506507,-46.6333824,"-23.5506507,-46.6333824",12252023
3550407,SAO PEDRO,35,SP,SAO PAULO,-22.5512765,-47.9072359,"-22.5512765,-47.9072359",35653
3550506,SAO PEDRO DO TURVO,35,SP,SAO PAULO,-22.7452860,-49.7428290,"-22.745286,-49.742829",7666
3550605,SAO ROQUE,35,SP,SAO PAULO,-23.5304843,-47.1355473,"-23.5304843,-47.1355473",91016
3550704,SAO SEBASTIAO,35,SP,SAO PAULO,-23.8027866,-45.4070527,"-23.8027866,-45.4070527",88980
3550803,SAO SEBASTIAO DA GRAMA,35,SP,SAO PAULO,-21.7118854,-46.8284162,"-21.7118854,-46.8284162",12182
3550902,SAO SIMAO,35,SP,SAO PAULO,-21.4800208,-47.5531095,"-21.4800208,-47.5531095",15322
3551009,SAO VICENTE,35,SP,SAO PAULO,-23.9603686,-46.3847024,"-23.9603686,-46.3847024",365798
3551108,SARAPUI,35,SP,SAO PAULO,-23.6397400,-47.8248630,"-23.63974,-47.824863",10285
3551207,SARUTAIA,35,SP,SAO PAULO,-23.2600000,-49.4839136,"-23.26,-49.4839135692563",3638
3551306,SEBASTIANOPOLIS DO SUL,35,SP,SAO PAULO,-20.6581669,-49.9229043,"-20.6581669,-49.9229043",3513
3551405,SERRA AZUL,35,SP,SAO PAULO,-21.3132591,-47.5635821,"-21.3132591,-47.5635821",14662
3551504,SERRANA,35,SP,SAO PAULO,-21.2066883,-47.6053774,"-21.2066883,-47.6053774",45107
3551603,SERRA NEGRA,35,SP,SAO PAULO,-22.6122200,-46.7005600,"-22.61222,-46.70056",29229
3551702,SERTAOZINHO,35,SP,SAO PAULO,-21.1375782,-47.9913741,"-21.1375782,-47.9913741",125815
3551801,SETE BARRAS,35,SP,SAO PAULO,-24.3878438,-47.9265798,"-24.3878438,-47.9265798",12832
3551900,SEVERINIA,35,SP,SAO PAULO,-20.8107530,-48.8053800,"-20.810753,-48.80538",17496
3552007,SILVEIRAS,35,SP,SAO PAULO,-22.6638400,-44.8521570,"-22.66384,-44.852157",6302
3552106,SOCORRO,35,SP,SAO PAULO,-23.6845605,-46.7113874,"-23.6845605,-46.7113873836433",41005
3552205,SOROCABA,35,SP,SAO PAULO,-23.5016670,-47.4580560,"-23.501667,-47.458056",679378
3552304,SUD MENNUCCI,35,SP,SAO PAULO,-20.6906175,-50.9240834,"-20.6906175,-50.9240834",7718
3552403,SUMARE,35,SP,SAO PAULO,-22.8217964,-47.2671050,"-22.8217964,-47.267105",282441
3552502,SUZANO,35,SP,SAO PAULO,-23.5427842,-46.3108391,"-23.5427842,-46.3108391",297637
3552551,SUZANAPOLIS,35,SP,SAO PAULO,-20.5011185,-51.0246771,"-20.5011185,-51.0246771",3963
3552601,TABAPUA,35,SP,SAO PAULO,-20.9648397,-49.0332398,"-20.9648397,-49.0332398",12407
3552700,TABATINGA,35,SP,SAO PAULO,-21.7373768,-48.6880522,"-21.7373768,-48.6880522",16496
3552809,TABOAO DA SERRA,35,SP,SAO PAULO,-23.6121912,-46.7790539,"-23.6121912,-46.7790539",289664
3552908,TACIBA,35,SP,SAO PAULO,-22.3901284,-51.2888486,"-22.3901284,-51.2888486",6285
3553005,TAGUAI,35,SP,SAO PAULO,-23.4534312,-49.4054454,"-23.4534312,-49.4054454",13859
3553104,TAIACU,35,SP,SAO PAULO,-21.1431440,-48.5112030,"-21.143144,-48.511203",6295
3553203,TAIUVA,35,SP,SAO PAULO,-21.1238184,-48.4512476,"-21.1238184,-48.4512476",5566
3553302,TAMBAU,35,SP,SAO PAULO,-21.7029200,-47.2703440,"-21.70292,-47.270344",23207
3553401,TANABI,35,SP,SAO PAULO,-20.6251635,-49.6519879,"-20.6251635,-49.6519879",25967
3553500,TAPIRAI,35,SP,SAO PAULO,-23.9638345,-47.5067136,"-23.9638345,-47.5067136",7807
3553609,TAPIRATIBA,35,SP,SAO PAULO,-21.4682400,-46.7493221,"-21.46824,-46.7493221",12960
3553658,TAQUARAL,35,SP,SAO PAULO,-21.0737300,-48.4125530,"-21.07373,-48.412553",2811
3553708,TAQUARITINGA,35,SP,SAO PAULO,-21.4074860,-48.5054848,"-21.407486,-48.5054848",57177
3553807,TAQUARITUBA,35,SP,SAO PAULO,-23.5337307,-49.2452541,"-23.5337307,-49.2452541",23218
3553856,TAQUARIVAI,35,SP,SAO PAULO,-23.9257829,-48.7005328,"-23.9257829,-48.7005328",5852
3553906,TARABAI,35,SP,SAO PAULO,-22.3038726,-51.5628675,"-22.3038726,-51.5628675",7468
3553955,TARUMA,35,SP,SAO PAULO,-22.7474736,-50.5783374,"-22.7474736,-50.5783374",15000
3554003,TATUI,35,SP,SAO PAULO,-23.3514733,-47.8552438,"-23.3514733,-47.8552438",121766
3554102,TAUBATE,35,SP,SAO PAULO,-23.0314480,-45.5612792,"-23.031448,-45.5612792",314924
3554201,TEJUPA,35,SP,SAO PAULO,-23.3437238,-49.3772468,"-23.3437238,-49.3772468",4532
3554300,TEODORO SAMPAIO,35,SP,SAO PAULO,-22.5297229,-52.1688134,"-22.5297229,-52.1688134",23148
3554409,TERRA ROXA,35,SP,SAO PAULO,-20.7870150,-48.3314420,"-20.787015,-48.331442",9370
3554508,TIETE,35,SP,SAO PAULO,-23.1030302,-47.7147937,"-23.1030302,-47.7147937",42076
3554607,TIMBURI,35,SP,SAO PAULO,-23.2064076,-49.6045576,"-23.2064076,-49.6045576",2658
3554656,TORRE DE PEDRA,35,SP,SAO PAULO,-23.2478026,-48.1941034,"-23.2478026,-48.1941034",2412
3554706,TORRINHA,35,SP,SAO PAULO,-22.4302536,-48.1690653,"-22.4302536,-48.1690653",10010
3554755,TRABIJU,35,SP,SAO PAULO,-22.0410733,-48.3350302,"-22.0410733,-48.3350302",1724
3554805,TREMEMBE,35,SP,SAO PAULO,-23.4122115,-46.5877997,"-23.4122115,-46.5877997",47185
3554904,TRES FRONTEIRAS,35,SP,SAO PAULO,-20.2343550,-50.8905280,"-20.234355,-50.890528",5807
3554953,TUIUTI,35,SP,SAO PAULO,-22.8193240,-46.6937627,"-22.819324,-46.6937627",6894
3555000,TUPA,35,SP,SAO PAULO,-21.9348631,-50.5135113,"-21.9348631,-50.5135113",65524
3555109,TUPI PAULISTA,35,SP,SAO PAULO,-21.3861914,-51.5761284,"-21.3861914,-51.5761284",15495
3555208,TURIUBA,35,SP,SAO PAULO,-20.9491284,-50.1082011,"-20.9491284,-50.1082011",2016
3555307,TURMALINA,35,SP,SAO PAULO,-20.0530658,-50.4763212,"-20.0530658,-50.4763212",1727
3555356,UBARANA,35,SP,SAO PAULO,-21.1637674,-49.7167796,"-21.1637674,-49.7167796",6309
3555406,UBATUBA,35,SP,SAO PAULO,-23.4331620,-45.0834150,"-23.433162,-45.083415",90799
3555505,UBIRAJARA,35,SP,SAO PAULO,-22.5261054,-49.6635412,"-22.5261054,-49.6635412",4780
3555604,UCHOA,35,SP,SAO PAULO,-20.9511060,-49.1712950,"-20.951106,-49.171295",10110
3555703,UNIAO PAULISTA,35,SP,SAO PAULO,-20.8878168,-49.8986804,"-20.8878168,-49.8986804",1844
3555802,URANIA,35,SP,SAO PAULO,-20.2444910,-50.6450868,"-20.244491,-50.6450868",9114
3555901,URU,35,SP,SAO PAULO,-21.7846064,-49.2819702,"-21.7846064,-49.2819702",1165
3556008,URUPES,35,SP,SAO PAULO,-21.2027026,-49.2921996,"-21.2027026,-49.2921996",13809
3556107,VALENTIM GENTIL,35,SP,SAO PAULO,-20.4226107,-50.0861511,"-20.4226107,-50.0861511",13326
3556206,VALINHOS,35,SP,SAO PAULO,-22.9705600,-46.9958300,"-22.97056,-46.99583",129193
3556305,VALPARAISO,35,SP,SAO PAULO,-21.2237832,-50.8669778,"-21.2237832,-50.8669778",26480
3556354,VARGEM,35,SP,SAO PAULO,-22.8902379,-46.4145366,"-22.8902379,-46.4145366",10537
3556404,VARGEM GRANDE DO SUL,35,SP,SAO PAULO,-21.8321940,-46.8912860,"-21.832194,-46.891286",42845
3556453,VARGEM GRANDE PAULISTA,35,SP,SAO PAULO,-23.5993380,-47.0220380,"-23.599338,-47.022038",52597
3556503,VARZEA PAULISTA,35,SP,SAO PAULO,-23.2113889,-46.8283333,"-23.2113889,-46.8283333",121838
3556602,VERA CRUZ,35,SP,SAO PAULO,-22.2212638,-49.8243021,"-22.2212638,-49.8243021",10843
3556701,VINHEDO,35,SP,SAO PAULO,-23.0295183,-46.9756292,"-23.0295183,-46.9756292",78728
3556800,VIRADOURO,35,SP,SAO PAULO,-20.8726051,-48.2968122,"-20.8726051,-48.2968122",18898
3556909,VISTA ALEGRE DO ALTO,35,SP,SAO PAULO,-21.1712930,-48.6299172,"-21.171293,-48.6299172",8810
3556958,VITORIA BRASIL,35,SP,SAO PAULO,-20.1978821,-50.4847947,"-20.1978821,-50.4847947",1840
